,similarity_treshold,social_influence,swingers,no_of_neighbors,echo_limit,opinions,Run,Silent_Spiral,community_no,echo_chamber,echo_count,echo_size,majority_percentage,radical_opinions,transitivity,network_type
860,0.0972753906,0.0412011719,4.07421875,5.27734375,0.8795410156000001,2.4716796875,860,0.7000000000000001,5,337,0.048345323700000005,"{'3': 328, '4': 8}",0.645,0.0,0.0206646464,2
861,0.0972753906,0.0412011719,4.07421875,5.70703125,0.9252441406,2.4716796875,861,0.64,6,314,0.0447739912,"{'3': 309, '4': 5}",0.56,0.0,0.0195203147,2
862,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,3.5146484375,862,0.30000000000000004,3,160,0.023134002600000002,"{'3': 158, '4': 1}",0.441,0.0,0.0158740796,2
863,0.0366308594,0.0234472656,2.00390625,5.27734375,0.9252441406,3.5146484375,863,0.06,16,528,0.0751280592,"{'3': 499, '4': 29}",0.976,0.0,0.031613755800000004,2
864,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8045410156,3.9716796875,864,0.30000000000000004,9,55,0.012844909600000001,{'3': 54},0.402,0.001,0.013862430600000001,2
865,0.0816308594,0.0862011719,2.07421875,3.70703125,0.8045410156,3.9716796875,865,0.4,9,66,0.015147929000000001,{'3': 64},0.47600000000000003,0.001,0.016221078,2
866,0.0522753906,0.0684472656,2.07421875,3.70703125,0.8045410156,3.9716796875,866,0.28,9,67,0.0149183045,{'3': 63},0.425,0.001,0.0156868103,2
867,0.0522753906,0.0862011719,4.00390625,3.70703125,0.8045410156,3.9716796875,867,0.26,11,58,0.0137213154,{'3': 58},0.456,0.001,0.014519336,2
868,0.0522753906,0.0862011719,2.07421875,3.27734375,0.8045410156,3.9716796875,868,0.32,8,56,0.0133971292,{'3': 56},0.364,0.0,0.014629775000000001,2
869,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8502441406,3.9716796875,869,0.2,11,59,0.014047619,{'3': 59},0.544,0.0,0.0174406553,2
87,0.014130859400000001,0.09094726560000001,3.00390625,2.27734375,0.8127441406,2.7646484375,87,0.48,20,40,0.0130463144,{'3': 40},0.593,0.05,0.0240185053,2
870,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8045410156,2.0146484375,870,0.62,13,134,0.0314480169,"{'3': 127, '4': 7}",0.623,0.027,0.023980489600000002,2
871,0.0816308594,0.0684472656,4.00390625,3.27734375,0.8502441406,2.0146484375,871,0.48,11,93,0.0221481305,{'3': 93},0.506,0.0,0.018970976400000002,2
872,0.0410253906,0.0524511719,1.57421875,3.20703125,0.8232910156000001,4.3466796875,872,0.26,7,47,0.0109159943,{'3': 46},0.337,0.0,0.0126305497,2
873,0.0478808594,0.0524511719,1.57421875,3.20703125,0.8232910156000001,4.3466796875,873,0.34,15,90,0.0155844156,{'3': 66},0.753,0.001,0.0182147848,2
874,0.0410253906,0.0121972656,1.57421875,3.20703125,0.8232910156000001,4.3466796875,874,0.32,14,83,0.0196635868,{'3': 83},0.684,0.003,0.0213113326,2
875,0.0410253906,0.0524511719,2.50390625,3.20703125,0.8232910156000001,4.3466796875,875,0.12,10,67,0.015816808300000002,"{'3': 66, '4': 1}",0.363,0.0,0.0153587771,2
876,0.0410253906,0.0524511719,1.57421875,4.77734375,0.8232910156000001,4.3466796875,876,0.2,7,108,0.0198237885,{'3': 108},0.403,0.0,0.0153203815,2
877,0.0410253906,0.0524511719,1.57421875,3.20703125,0.9439941406000001,4.3466796875,877,0.44,16,97,0.0228235294,"{'3': 96, '4': 1}",0.86,0.018000000000000002,0.021036814100000002,2
878,0.0410253906,0.0524511719,1.57421875,3.20703125,0.8232910156000001,2.3896484375,878,0.44,12,111,0.0264979709,{'3': 111},0.764,0.0,0.022738256300000002,2
879,0.0478808594,0.0121972656,2.50390625,4.77734375,0.9439941406000001,2.3896484375,879,0.5,8,66,0.0120372059,"{'3': 65, '4': 1}",0.519,0.002,0.017524436,2
88,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,88,0.44,20,23,0.0075286416,{'3': 23},0.5670000000000001,0.0,0.015193733000000001,2
880,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8420410156,4.7216796875,880,0.88,16,287,0.0524584171,"{'3': 286, '4': 1}",0.988,0.0,0.0238431425,2
881,0.014130859400000001,0.0187011719,3.07421875,4.70703125,0.8420410156,4.7216796875,881,0.0,16,591,0.1060089686,"{'3': 566, '4': 25}",1.0,0.001,0.0341902121,2
882,0.0297753906,0.09094726560000001,3.07421875,4.70703125,0.8420410156,4.7216796875,882,0.38,9,119,0.0215306676,"{'3': 118, '4': 1}",0.546,0.001,0.0147461459,2
883,0.0297753906,0.0187011719,3.00390625,4.70703125,0.8420410156,4.7216796875,883,0.58,14,231,0.0420841683,"{'3': 229, '4': 2}",0.835,0.0,0.0221091481,2
884,0.0297753906,0.0187011719,3.07421875,2.27734375,0.8420410156,4.7216796875,884,0.18,19,17,0.0055555556,{'3': 17},0.454,0.002,0.014748568200000001,2
885,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8127441406,4.7216796875,885,0.0,8,219,0.0380520161,"{'3': 216, '4': 2}",0.541,0.001,0.028211326000000002,2
886,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8420410156,2.7646484375,886,0.66,16,267,0.0485984711,"{'3': 263, '4': 4}",0.9480000000000001,0.002,0.0213716241,2
887,0.014130859400000001,0.09094726560000001,3.00390625,2.27734375,0.8127441406,2.7646484375,887,0.58,22,51,0.016639478000000003,{'3': 51},0.885,0.419,0.0160037045,2
888,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,888,0.22,16,24,0.0078303426,{'3': 24},0.382,0.0,0.0206220256,2
889,0.0591308594,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,889,0.30000000000000004,18,21,0.0068920249,{'3': 21},0.578,0.0,0.0110451895,2
89,0.0591308594,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,89,0.46,18,28,0.0091683039,{'3': 28},0.499,0.0,0.012458855900000001,2
890,0.0747753906,0.0459472656,1.07421875,2.70703125,0.9170410156000001,3.2216796875,890,0.38,20,25,0.008215576700000001,{'3': 25},0.49,0.001,0.0163188231,2
891,0.0747753906,0.0637011719,1.00390625,2.70703125,0.9170410156000001,3.2216796875,891,0.5,22,20,0.0065402224,{'3': 20},0.47500000000000003,0.008,0.0211885402,2
892,0.0747753906,0.0637011719,1.07421875,4.27734375,0.9170410156000001,3.2216796875,892,0.4,3,132,0.0236516753,"{'3': 131, '4': 1}",0.34700000000000003,0.0,0.0191993673,2
893,0.0747753906,0.0637011719,1.07421875,2.70703125,0.8877441406000001,3.2216796875,893,0.18,21,35,0.0114528796,{'3': 35},0.677,0.0,0.0183727922,2
894,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,4.2646484375,894,0.2,21,25,0.0081300813,{'3': 25},0.398,0.0,0.0199867577,2
895,0.0591308594,0.0459472656,1.00390625,4.27734375,0.8877441406000001,4.2646484375,895,0.28,6,130,0.023115220500000002,"{'3': 125, '4': 5}",0.402,0.001,0.0162367504,2
896,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,896,0.24,8,390,0.0561327561,"{'3': 371, '4': 18}",0.664,0.001,0.0219679153,2
897,0.0366308594,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,897,0.68,14,669,0.0938334036,"{'3': 607, '4': 55, '5': 6}",0.88,0.0,0.029596565000000002,2
898,0.0972753906,0.0234472656,4.07421875,5.70703125,0.8795410156000001,2.4716796875,898,0.52,4,381,0.053383774700000004,"{'3': 353, '4': 27, '5': 1}",0.546,0.0,0.0204094706,2
899,0.0972753906,0.0412011719,2.00390625,5.70703125,0.8795410156000001,2.4716796875,899,0.58,7,469,0.0650936849,"{'3': 419, '4': 43, '5': 6, '6': 1}",0.583,0.0,0.0229048047,2
9,0.0591308594,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,9,0.22,19,30,0.009819967300000001,{'3': 30},0.5680000000000001,0.0,0.0167221923,2
90,0.0747753906,0.0459472656,1.07421875,2.70703125,0.9170410156000001,3.2216796875,90,0.32,17,27,0.0088206468,{'3': 27},0.437,0.001,0.0176530774,2
900,0.0972753906,0.0412011719,4.07421875,5.27734375,0.8795410156000001,2.4716796875,900,0.64,5,282,0.04,"{'3': 279, '4': 3}",0.552,0.0,0.020600540100000002,2
901,0.0972753906,0.0412011719,4.07421875,5.70703125,0.9252441406,2.4716796875,901,0.54,7,328,0.047072330700000005,"{'3': 326, '4': 2}",0.607,0.0,0.0217556309,2
902,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,3.5146484375,902,0.44,7,191,0.0271544948,"{'3': 187, '4': 3}",0.534,0.0,0.0156566476,2
903,0.0366308594,0.0234472656,2.00390625,5.27734375,0.9252441406,3.5146484375,903,0.1,8,176,0.0245296167,"{'3': 173, '4': 3}",0.621,0.0,0.0191742443,2
904,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8045410156,3.9716796875,904,0.44,7,84,0.0200190658,"{'3': 82, '4': 2}",0.47700000000000004,0.007,0.015627521000000002,2
905,0.0816308594,0.0862011719,2.07421875,3.70703125,0.8045410156,3.9716796875,905,0.24,10,51,0.011775789,{'3': 50},0.426,0.004,0.014335175700000001,2
906,0.0522753906,0.0684472656,2.07421875,3.70703125,0.8045410156,3.9716796875,906,0.36,12,72,0.017118402300000002,"{'3': 71, '4': 1}",0.511,0.004,0.0181218115,2
907,0.0522753906,0.0862011719,4.00390625,3.70703125,0.8045410156,3.9716796875,907,0.4,9,76,0.0179203018,{'3': 76},0.356,0.007,0.0186106989,2
908,0.0522753906,0.0862011719,2.07421875,3.27734375,0.8045410156,3.9716796875,908,0.38,10,89,0.020696143,"{'3': 87, '4': 1}",0.446,0.02,0.019422364,2
909,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8502441406,3.9716796875,909,0.26,9,68,0.0160301744,"{'3': 67, '4': 1}",0.459,0.01,0.0187328186,2
91,0.0747753906,0.0637011719,1.00390625,2.70703125,0.9170410156000001,3.2216796875,91,0.4,17,11,0.0036136662000000003,{'3': 11},0.422,0.0,0.014105134,2
910,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8045410156,2.0146484375,910,0.56,12,74,0.0172048079,"{'3': 72, '4': 1}",0.504,0.0,0.0226741885,2
911,0.0816308594,0.0684472656,4.00390625,3.27734375,0.8502441406,2.0146484375,911,0.54,10,77,0.0168326221,"{'3': 70, '4': 1}",0.502,0.001,0.0160850298,2
912,0.0410253906,0.0524511719,1.57421875,3.20703125,0.8232910156000001,4.3466796875,912,0.18,11,43,0.010264979700000001,{'3': 43},0.438,0.0,0.011951371300000001,2
913,0.0478808594,0.0524511719,1.57421875,3.20703125,0.8232910156000001,4.3466796875,913,0.38,11,55,0.0131390349,"{'3': 54, '4': 1}",0.583,0.001,0.0148872246,2
914,0.0410253906,0.0121972656,1.57421875,3.20703125,0.8232910156000001,4.3466796875,914,0.0,15,99,0.023577042200000002,{'3': 99},0.848,0.0,0.0215197513,2
915,0.0410253906,0.0524511719,2.50390625,3.20703125,0.8232910156000001,4.3466796875,915,0.24,16,81,0.0188634193,{'3': 79},0.7010000000000001,0.002,0.0173818889,2
916,0.0410253906,0.0524511719,1.57421875,4.77734375,0.8232910156000001,4.3466796875,916,0.16,10,104,0.0188024827,"{'3': 102, '4': 1}",0.5640000000000001,0.0,0.0140163222,2
917,0.0410253906,0.0524511719,1.57421875,3.20703125,0.9439941406000001,4.3466796875,917,0.16,17,90,0.021126760600000002,"{'3': 89, '4': 1}",0.772,0.011,0.0202284397,2
918,0.0410253906,0.0524511719,1.57421875,3.20703125,0.8232910156000001,2.3896484375,918,0.5,12,123,0.0288461538,"{'3': 119, '4': 4}",0.768,0.0,0.021074577900000002,2
919,0.0478808594,0.0121972656,2.50390625,4.77734375,0.9439941406000001,2.3896484375,919,0.38,8,86,0.0158204562,"{'3': 85, '4': 1}",0.52,0.001,0.0194175944,2
92,0.0747753906,0.0637011719,1.07421875,4.27734375,0.9170410156000001,3.2216796875,92,0.28,6,118,0.0213188799,"{'3': 115, '4': 3}",0.491,0.0,0.015501730100000001,2
920,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8420410156,4.7216796875,920,0.1,17,158,0.0289801908,{'3': 158},0.9390000000000001,0.002,0.0195774396,2
921,0.014130859400000001,0.0187011719,3.07421875,4.70703125,0.8420410156,4.7216796875,921,0.0,15,576,0.1035971223,"{'3': 549, '4': 27}",1.0,0.0,0.0357979151,2
922,0.0297753906,0.09094726560000001,3.07421875,4.70703125,0.8420410156,4.7216796875,922,0.2,5,117,0.0191962684,{'3': 107},0.448,0.007,0.0187257783,2
923,0.0297753906,0.0187011719,3.00390625,4.70703125,0.8420410156,4.7216796875,923,0.0,17,246,0.0442924019,"{'3': 243, '4': 3}",0.962,0.0,0.0239326839,2
924,0.0297753906,0.0187011719,3.07421875,2.27734375,0.8420410156,4.7216796875,924,0.4,19,24,0.0078277886,{'3': 24},0.797,0.004,0.0199976204,2
925,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8127441406,4.7216796875,925,0.0,8,185,0.033333333300000004,"{'3': 183, '4': 2}",0.547,0.0,0.021727462700000002,2
926,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8420410156,2.7646484375,926,0.26,17,346,0.0625904486,"{'3': 332, '4': 14}",0.976,0.002,0.027303115000000003,2
927,0.014130859400000001,0.09094726560000001,3.00390625,2.27734375,0.8127441406,2.7646484375,927,0.44,21,41,0.0133594005,{'3': 41},0.58,0.027,0.0300412888,2
928,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,928,0.28,20,27,0.0088321884,{'3': 27},0.439,0.0,0.0193107759,2
929,0.0591308594,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,929,0.26,20,25,0.0081433225,{'3': 25},0.41300000000000003,0.0,0.0158792068,2
93,0.0747753906,0.0637011719,1.07421875,2.70703125,0.8877441406000001,3.2216796875,93,0.42,21,45,0.014619883,{'3': 45},0.496,0.0,0.024768041,2
930,0.0747753906,0.0459472656,1.07421875,2.70703125,0.9170410156000001,3.2216796875,930,0.36,19,15,0.004908377,{'3': 15},0.48,0.003,0.0115804374,2
931,0.0747753906,0.0637011719,1.00390625,2.70703125,0.9170410156000001,3.2216796875,931,0.38,20,27,0.0088120104,{'3': 27},0.488,0.0,0.018085421100000002,2
932,0.0747753906,0.0637011719,1.07421875,4.27734375,0.9170410156000001,3.2216796875,932,0.34,7,112,0.0204304998,{'3': 112},0.515,0.0,0.0158832284,2
933,0.0747753906,0.0637011719,1.07421875,2.70703125,0.8877441406000001,3.2216796875,933,0.36,17,28,0.0091175513,{'3': 28},0.441,0.0,0.018450277600000002,2
934,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,4.2646484375,934,0.18,19,26,0.008496732,{'3': 26},0.424,0.0,0.0206377218,2
935,0.0591308594,0.0459472656,1.00390625,4.27734375,0.8877441406000001,4.2646484375,935,0.26,7,81,0.0144503384,{'3': 79},0.46,0.0,0.0121171778,2
936,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,936,0.52,4,342,0.0490815155,"{'3': 330, '4': 12}",0.546,0.001,0.0220991028,2
937,0.0366308594,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,937,0.64,5,356,0.0510321101,"{'3': 344, '4': 12}",0.595,0.0,0.0205224096,2
938,0.0972753906,0.0234472656,4.07421875,5.70703125,0.8795410156000001,2.4716796875,938,0.58,5,425,0.0607489994,"{'3': 372, '4': 47, '5': 6}",0.541,0.0,0.0212082903,2
939,0.0972753906,0.0412011719,2.00390625,5.70703125,0.8795410156000001,2.4716796875,939,0.58,5,346,0.0487667371,"{'3': 335, '4': 11}",0.5640000000000001,0.0,0.021335054000000003,2
94,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,4.2646484375,94,0.22,20,21,0.0068537859,{'3': 21},0.291,0.001,0.0162931452,2
940,0.0972753906,0.0412011719,4.07421875,5.27734375,0.8795410156000001,2.4716796875,940,0.28,7,368,0.0519920882,"{'3': 356, '4': 12}",0.673,0.0,0.021546883000000003,2
941,0.0972753906,0.0412011719,4.07421875,5.70703125,0.9252441406,2.4716796875,941,0.56,4,427,0.060127028900000004,"{'3': 381, '4': 42, '5': 3}",0.537,0.001,0.021144976200000002,2
942,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,3.5146484375,942,0.28,6,225,0.0317841503,"{'3': 221, '4': 4}",0.497,0.0,0.0189844566,2
943,0.0366308594,0.0234472656,2.00390625,5.27734375,0.9252441406,3.5146484375,943,0.28,18,511,0.07232837930000001,"{'3': 473, '4': 37, '5': 1}",0.9490000000000001,0.0,0.029025951,2
944,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8045410156,3.9716796875,944,0.30000000000000004,11,54,0.0127478754,{'3': 54},0.393,0.002,0.0166612295,2
945,0.0816308594,0.0862011719,2.07421875,3.70703125,0.8045410156,3.9716796875,945,0.34,14,61,0.013957889800000001,"{'3': 58, '4': 1}",0.41100000000000003,0.003,0.018934245000000002,2
946,0.0522753906,0.0684472656,2.07421875,3.70703125,0.8045410156,3.9716796875,946,0.16,13,81,0.018951801600000002,"{'3': 80, '4': 1}",0.615,0.0,0.018634203000000002,2
947,0.0522753906,0.0862011719,4.00390625,3.70703125,0.8045410156,3.9716796875,947,0.38,11,53,0.0124530075,{'3': 53},0.432,0.0,0.0166709737,2
948,0.0522753906,0.0862011719,2.07421875,3.27734375,0.8045410156,3.9716796875,948,0.46,12,126,0.029702970300000003,"{'3': 119, '4': 7}",0.665,0.036000000000000004,0.0207180124,2
949,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8502441406,3.9716796875,949,0.28,11,42,0.0099809886,{'3': 42},0.36,0.0,0.0122366068,2
95,0.0591308594,0.0459472656,1.00390625,4.27734375,0.8877441406000001,4.2646484375,95,0.28,6,130,0.0237312888,{'3': 130},0.40900000000000003,0.0,0.0163791039,2
950,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8045410156,2.0146484375,950,0.44,14,154,0.0359661495,"{'3': 152, '4': 1}",0.8220000000000001,0.012,0.028168364100000003,2
951,0.0816308594,0.0684472656,4.00390625,3.27734375,0.8502441406,2.0146484375,951,0.52,11,90,0.021256495,"{'3': 87, '4': 3}",0.524,0.0,0.0160416487,2
952,0.0410253906,0.0524511719,1.57421875,3.20703125,0.8232910156000001,4.3466796875,952,0.12,16,108,0.0256288562,"{'3': 107, '4': 1}",0.71,0.0,0.019389864700000002,2
953,0.0478808594,0.0524511719,1.57421875,3.20703125,0.8232910156000001,4.3466796875,953,0.32,11,48,0.011382499400000001,"{'3': 47, '4': 1}",0.343,0.0,0.0137629721,2
954,0.0410253906,0.0121972656,1.57421875,3.20703125,0.8232910156000001,4.3466796875,954,0.16,19,103,0.0242467043,{'3': 103},0.964,0.001,0.0224559017,2
955,0.0410253906,0.0524511719,2.50390625,3.20703125,0.8232910156000001,4.3466796875,955,0.32,9,70,0.0163551402,{'3': 70},0.335,0.0,0.0199416037,2
956,0.0410253906,0.0524511719,1.57421875,4.77734375,0.8232910156000001,4.3466796875,956,0.32,12,134,0.0243724991,"{'3': 133, '4': 1}",0.669,0.0,0.0176499607,2
957,0.0410253906,0.0524511719,1.57421875,3.20703125,0.9439941406000001,4.3466796875,957,0.02,11,162,0.0374566474,"{'3': 156, '4': 6}",0.672,0.018000000000000002,0.029330780900000002,2
958,0.0410253906,0.0524511719,1.57421875,3.20703125,0.8232910156000001,2.3896484375,958,0.5,14,104,0.0207587688,{'3': 87},0.742,0.0,0.0185665796,2
959,0.0478808594,0.0121972656,2.50390625,4.77734375,0.9439941406000001,2.3896484375,959,0.52,13,87,0.015913663800000002,{'3': 87},0.804,0.0,0.0240491494,2
96,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,96,0.46,5,343,0.0478649177,"{'3': 331, '4': 12}",0.5680000000000001,0.001,0.0218019856,2
960,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8420410156,4.7216796875,960,0.0,17,327,0.0591962346,"{'3': 315, '4': 12}",0.979,0.001,0.0260433318,2
961,0.014130859400000001,0.0187011719,3.07421875,4.70703125,0.8420410156,4.7216796875,961,0.0,14,593,0.10627240140000001,"{'3': 546, '4': 45, '5': 2}",1.0,0.0,0.0329683506,2
962,0.0297753906,0.09094726560000001,3.07421875,4.70703125,0.8420410156,4.7216796875,962,0.34,6,119,0.020965468600000002,{'3': 119},0.433,0.013000000000000001,0.0201352376,2
963,0.0297753906,0.0187011719,3.00390625,4.70703125,0.8420410156,4.7216796875,963,0.22,19,87,0.0158181818,{'3': 87},0.871,0.0,0.0169938052,2
964,0.0297753906,0.0187011719,3.07421875,2.27734375,0.8420410156,4.7216796875,964,0.1,21,33,0.010766721,{'3': 33},0.926,0.0,0.017277195000000002,2
965,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8127441406,4.7216796875,965,0.38,10,103,0.018272130600000002,"{'3': 101, '4': 2}",0.562,0.0,0.0189020064,2
966,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8420410156,2.7646484375,966,0.04,15,440,0.0783648697,"{'3': 424, '4': 15}",0.996,0.0,0.0333711099,2
967,0.014130859400000001,0.09094726560000001,3.00390625,2.27734375,0.8127441406,2.7646484375,967,0.54,19,24,0.007871433300000001,{'3': 24},0.745,0.002,0.0196105601,2
968,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,968,0.34,19,28,0.0091713069,{'3': 28},0.432,0.0,0.017412609500000002,2
969,0.0591308594,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,969,0.26,16,24,0.007838014400000001,{'3': 24},0.398,0.002,0.0161477259,2
97,0.0366308594,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,97,0.62,7,489,0.0683186336,"{'3': 445, '4': 41, '5': 2}",0.625,0.0,0.0238345859,2
970,0.0747753906,0.0459472656,1.07421875,2.70703125,0.9170410156000001,3.2216796875,970,0.28,19,16,0.0052493438,{'3': 16},0.519,0.0,0.012085616,2
971,0.0747753906,0.0637011719,1.00390625,2.70703125,0.9170410156000001,3.2216796875,971,0.32,18,19,0.0062623599,{'3': 19},0.516,0.0,0.0152265838,2
972,0.0747753906,0.0637011719,1.07421875,4.27734375,0.9170410156000001,3.2216796875,972,0.2,10,117,0.0141740869,{'3': 78},0.615,0.008,0.0159686012,2
973,0.0747753906,0.0637011719,1.07421875,2.70703125,0.8877441406000001,3.2216796875,973,0.36,18,19,0.0062071219,{'3': 19},0.37,0.0,0.0170905816,2
974,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,4.2646484375,974,0.14,18,21,0.0068627451,{'3': 21},0.289,0.0,0.0145637656,2
975,0.0591308594,0.0459472656,1.00390625,4.27734375,0.8877441406000001,4.2646484375,975,0.14,9,108,0.0192685103,{'3': 108},0.51,0.0,0.0149679427,2
976,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,976,0.6000000000000001,5,368,0.052729617400000005,"{'3': 356, '4': 12}",0.591,0.0,0.0210134407,2
977,0.0366308594,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,977,0.36,6,362,0.0517934003,"{'3': 351, '4': 10}",0.593,0.001,0.0222279014,2
978,0.0972753906,0.0234472656,4.07421875,5.70703125,0.8795410156000001,2.4716796875,978,0.66,4,349,0.049496525300000004,"{'3': 334, '4': 15}",0.582,0.0,0.0217193975,2
