	no_of_neighbors	similarity_treshold	social_influence	swingers	beta_component	Run	Echo_Chambers	Silent_Spiral	opinions	radical_opinions	network_type
1242	4.1591796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	1242	1	0.16666666666666666	0.47	0.0	1
1243	3.2216796875	0.600712890625	0.405419921875	1.00390625	0.61240234375	1243	1	0.3333333333333333	0.45	0.006666666666666667	1
1244	3.2216796875	0.550439453125	0.028369140624999997	1.00390625	0.61240234375	1244	8	0.26666666666666666	0.49666666666666665	0.0033333333333333335	1
1245	3.2216796875	0.550439453125	0.405419921875	1.70703125	0.61240234375	1245	4	0.26666666666666666	0.49333333333333335	0.0	1
1246	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.80224609375	1246	3	0.16666666666666666	0.43666666666666665	0.02	1
1247	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	1247	4	0.3333333333333333	0.5033333333333333	0.01	1
1248	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	1248	1	0.13333333333333333	0.36	0.35	1
1249	2.4716796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	1249	2	0.26666666666666666	0.5666666666666667	0.07	1
1250	4.9091796875	0.302939453125	0.770869140625	4.70703125	0.57724609375	1250	5	0.23333333333333334	0.31333333333333335	0.27666666666666667	1
1251	4.9091796875	0.353212890625	0.157919921875	4.70703125	0.57724609375	1251	3	0.26666666666666666	0.6266666666666667	0.0	1
1252	4.9091796875	0.353212890625	0.770869140625	2.00390625	0.57724609375	1252	6	0.26666666666666666	0.6466666666666666	0.23	1
1253	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.83740234375	1253	0	0.16666666666666666	0.4533333333333333	0.43333333333333335	1
1254	4.9091796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	1254	1	0.26666666666666666	0.55	0.0	1
1255	2.4716796875	0.353212890625	0.157919921875	2.00390625	0.83740234375	1255	4	0.26666666666666666	0.47333333333333333	0.006666666666666667	1
1256	2.4716796875	0.302939453125	0.770869140625	2.00390625	0.83740234375	1256	6	0.26666666666666666	0.5533333333333333	0.15333333333333332	1
1257	2.4716796875	0.302939453125	0.157919921875	4.70703125	0.83740234375	1257	2	0.26666666666666666	0.5666666666666667	0.0	1
1258	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.57724609375	1258	8	0.26666666666666666	0.43666666666666665	0.006666666666666667	1
1259	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	1259	5	0.23333333333333334	0.5633333333333334	0.0033333333333333335	1
1260	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	1260	9	0.23333333333333334	0.5533333333333333	0.006666666666666667	1
1261	3.9716796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	1261	5	0.3	0.44	0.016666666666666666	1
1262	3.4091796875	0.797939453125	0.275869140625	2.70703125	0.12724609375	1262	10	0.23333333333333334	0.5266666666666666	0.016666666666666666	1
1263	3.4091796875	0.848212890625	0.652919921875	2.70703125	0.12724609375	1263	7	0.3333333333333333	0.38	0.0	1
1264	3.4091796875	0.848212890625	0.275869140625	4.00390625	0.12724609375	1264	7	0.2	0.46	0.006666666666666667	1
1265	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.38740234375000004	1265	2	0.23333333333333334	0.5633333333333334	0.0	1
1266	3.4091796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	1266	6	0.3	0.49333333333333335	0.02	1
1267	3.9716796875	0.848212890625	0.652919921875	4.00390625	0.38740234375000004	1267	9	0.23333333333333334	0.54	0.05	1
1268	3.9716796875	0.797939453125	0.275869140625	4.00390625	0.38740234375000004	1268	6	0.23333333333333334	0.4866666666666667	0.0033333333333333335	1
1269	3.9716796875	0.797939453125	0.652919921875	2.70703125	0.38740234375000004	1269	11	0.3	0.48	0.08666666666666667	1
1270	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.12724609375	1270	11	0.23333333333333334	0.5	0.0	1
1271	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	1271	4	0.16666666666666666	0.44	0.01	1
1272	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	1272	5	0.1	0.5566666666666666	0.0	1
1273	4.3466796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	1273	0	0.2	0.55	0.0	1
1274	3.0341796875	0.426689453125	0.152119140625	2.20703125	0.23974609375	1274	5	0.4	0.53	0.02	1
1275	3.0341796875	0.476962890625	0.034169921875	2.20703125	0.23974609375	1275	3	0.36666666666666664	0.57	0.006666666666666667	1
1276	3.0341796875	0.476962890625	0.152119140625	2.50390625	0.23974609375	1276	4	0.23333333333333334	0.47	0.0	1
1277	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.72490234375	1277	8	0.3333333333333333	0.5	0.0033333333333333335	1
1278	3.0341796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	1278	8	0.36666666666666664	0.42333333333333334	0.0	1
1279	4.3466796875	0.476962890625	0.034169921875	2.50390625	0.72490234375	1279	0	0.26666666666666666	0.48333333333333334	0.0	1
1280	4.3466796875	0.426689453125	0.152119140625	2.50390625	0.72490234375	1280	1	0.16666666666666666	0.5033333333333333	0.0	1
1281	4.3466796875	0.426689453125	0.034169921875	2.20703125	0.72490234375	1281	0	0.23333333333333334	0.57	0.0	1
1282	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.23974609375	1282	0	0.26666666666666666	0.49333333333333335	0.0	1
1283	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	1283	2	0.26666666666666666	0.4533333333333333	0.013333333333333334	1
1284	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	1284	4	0.3	0.47333333333333333	0.13333333333333333	1
1285	2.8466796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	1285	5	0.16666666666666666	0.47	0.006666666666666667	1
1286	4.5341796875	0.921689453125	0.647119140625	4.20703125	0.68974609375	1286	2	0.23333333333333334	0.5666666666666667	0.32	1
1287	4.5341796875	0.971962890625	0.529169921875	4.20703125	0.68974609375	1287	3	0.2	0.44666666666666666	0.0	1
1288	4.5341796875	0.971962890625	0.647119140625	4.50390625	0.68974609375	1288	3	0.23333333333333334	0.49	0.4766666666666667	1
1289	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.27490234375	1289	0	0.2	0.5233333333333333	0.043333333333333335	1
1290	4.5341796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	1290	0	0.3333333333333333	0.47	0.006666666666666667	1
1291	2.8466796875	0.971962890625	0.529169921875	4.50390625	0.27490234375	1291	6	0.26666666666666666	0.49666666666666665	0.013333333333333334	1
1292	2.8466796875	0.921689453125	0.647119140625	4.50390625	0.27490234375	1292	6	0.2	0.5266666666666666	0.023333333333333334	1
1293	2.8466796875	0.921689453125	0.529169921875	4.20703125	0.27490234375	1293	8	0.26666666666666666	0.43	0.0033333333333333335	1
1294	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.68974609375	1294	10	0.3333333333333333	0.44666666666666666	0.0	1
1295	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	1295	8	0.2	0.51	0.0033333333333333335	1
1296	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	1296	7	0.3333333333333333	0.5233333333333333	0.05	1
1297	4.7216796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	1297	0	0.23333333333333334	0.53	0.07333333333333333	1
1298	2.6591796875	0.055439453125	0.523369140625	3.70703125	0.35224609375000004	1298	7	0.23333333333333334	0.4166666666666667	0.06666666666666667	1
1299	2.6591796875	0.105712890625	0.900419921875	3.70703125	0.35224609375000004	1299	9	0.13333333333333333	0.5033333333333333	0.27	1
1300	2.6591796875	0.105712890625	0.523369140625	3.00390625	0.35224609375000004	1300	5	0.13333333333333333	0.5333333333333333	0.06333333333333334	1
1301	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.16240234375	1301	7	0.3	0.46	0.04	1
1302	2.6591796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	1302	5	0.3	0.5266666666666666	0.25666666666666665	1
1303	4.7216796875	0.105712890625	0.900419921875	3.00390625	0.16240234375	1303	10	0.16666666666666666	0.7533333333333333	0.3433333333333333	1
1304	4.7216796875	0.055439453125	0.523369140625	3.00390625	0.16240234375	1304	1	0.3	0.5166666666666667	0.19	1
1305	4.7216796875	0.055439453125	0.900419921875	3.70703125	0.16240234375	1305	9	0.16666666666666666	0.69	0.4666666666666667	1
1306	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.35224609375000004	1306	8	0.1	0.73	0.39	1
1307	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	1307	5	0.16666666666666666	0.6966666666666667	0.36333333333333334	1
1308	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	1308	0	0.16666666666666666	0.4533333333333333	0.006666666666666667	1
1309	3.2216796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	1309	6	0.26666666666666666	0.44666666666666666	0.013333333333333334	1
1310	4.1591796875	0.550439453125	0.028369140624999997	1.70703125	0.80224609375	1310	1	0.26666666666666666	0.4533333333333333	0.006666666666666667	1
1311	4.1591796875	0.600712890625	0.405419921875	1.70703125	0.80224609375	1311	1	0.23333333333333334	0.6066666666666667	0.0	1
1312	4.1591796875	0.600712890625	0.028369140624999997	1.00390625	0.80224609375	1312	2	0.2	0.6466666666666666	0.01	1
1313	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.61240234375	1313	1	0.13333333333333333	0.5266666666666666	0.0	1
1314	4.1591796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	1314	0	0.16666666666666666	0.47333333333333333	0.0	1
1315	3.2216796875	0.600712890625	0.405419921875	1.00390625	0.61240234375	1315	2	0.23333333333333334	0.47333333333333333	0.006666666666666667	1
1316	3.2216796875	0.550439453125	0.028369140624999997	1.00390625	0.61240234375	1316	2	0.26666666666666666	0.5666666666666667	0.01	1
1317	3.2216796875	0.550439453125	0.405419921875	1.70703125	0.61240234375	1317	8	0.23333333333333334	0.41333333333333333	0.0	1
1318	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.80224609375	1318	11	0.3	0.3466666666666667	0.01	1
1319	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	1319	3	0.36666666666666664	0.5033333333333333	0.006666666666666667	1
1320	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	1320	5	0.2	0.7266666666666667	0.32	1
1321	2.4716796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	1321	6	0.36666666666666664	0.5633333333333334	0.07	1
1322	4.9091796875	0.302939453125	0.770869140625	4.70703125	0.57724609375	1322	6	0.16666666666666666	0.31	0.27	1
1323	4.9091796875	0.353212890625	0.157919921875	4.70703125	0.57724609375	1323	0	0.23333333333333334	0.49333333333333335	0.0	1
1324	4.9091796875	0.353212890625	0.770869140625	2.00390625	0.57724609375	1324	1	0.23333333333333334	0.4033333333333333	0.37333333333333335	1
1325	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.83740234375	1325	6	0.13333333333333333	0.2966666666666667	0.34	1
1326	4.9091796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	1326	3	0.2	0.38	0.0033333333333333335	1
1327	2.4716796875	0.353212890625	0.157919921875	2.00390625	0.83740234375	1327	7	0.36666666666666664	0.5666666666666667	0.0	1
1328	2.4716796875	0.302939453125	0.770869140625	2.00390625	0.83740234375	1328	7	0.23333333333333334	0.5333333333333333	0.03666666666666667	1
1329	2.4716796875	0.302939453125	0.157919921875	4.70703125	0.83740234375	1329	9	0.3333333333333333	0.39666666666666667	0.0	1
1330	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.57724609375	1330	5	0.3	0.53	0.0033333333333333335	1
1331	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	1331	5	0.2	0.48	0.03666666666666667	1
1332	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	1332	3	0.3	0.5466666666666666	0.0	1
1333	3.9716796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	1333	11	0.23333333333333334	0.49333333333333335	0.02	1
1334	3.4091796875	0.797939453125	0.275869140625	2.70703125	0.12724609375	1334	3	0.16666666666666666	0.5	0.0	1
1335	3.4091796875	0.848212890625	0.652919921875	2.70703125	0.12724609375	1335	6	0.23333333333333334	0.4866666666666667	0.03	1
1336	3.4091796875	0.848212890625	0.275869140625	4.00390625	0.12724609375	1336	5	0.26666666666666666	0.53	0.016666666666666666	1
1337	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.38740234375000004	1337	2	0.16666666666666666	0.45666666666666667	0.0	1
1338	3.4091796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	1338	12	0.3333333333333333	0.5733333333333334	0.023333333333333334	1
1339	3.9716796875	0.848212890625	0.652919921875	4.00390625	0.38740234375000004	1339	8	0.3	0.5766666666666667	0.04666666666666667	1
1340	3.9716796875	0.797939453125	0.275869140625	4.00390625	0.38740234375000004	1340	7	0.3	0.4666666666666667	0.0	1
1341	3.9716796875	0.797939453125	0.652919921875	2.70703125	0.38740234375000004	1341	5	0.26666666666666666	0.5433333333333333	0.0	1
1342	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.12724609375	1342	3	0.26666666666666666	0.41333333333333333	0.006666666666666667	1
1343	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	1343	8	0.23333333333333334	0.5666666666666667	0.04	1
1344	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	1344	6	0.3333333333333333	0.41	0.0	1
1345	4.3466796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	1345	0	0.3	0.5033333333333333	0.0	1
1346	3.0341796875	0.426689453125	0.152119140625	2.20703125	0.23974609375	1346	5	0.3333333333333333	0.4866666666666667	0.0	1
1347	3.0341796875	0.476962890625	0.034169921875	2.20703125	0.23974609375	1347	4	0.23333333333333334	0.5233333333333333	0.01	1
1348	3.0341796875	0.476962890625	0.152119140625	2.50390625	0.23974609375	1348	2	0.23333333333333334	0.45666666666666667	0.0	1
1349	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.72490234375	1349	4	0.13333333333333333	0.5433333333333333	0.01	1
1350	3.0341796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	1350	4	0.3	0.52	0.01	1
